img_id,all_correct_1,n_correct_1,n_atoms_1,ge2_gm,ge2_am,all_correct_2,n_correct_2,n_atoms_2,all_correct_3,n_correct_3,n_atoms_3
65,1,4,4,0.9948549659547001,0.9948945302125141,1,4,4,0,3,4
66,1,3,3,0.9999996033081492,0.9999996033082675,1,3,3,1,3,3
67,1,3,3,0.7216523202142229,0.7915883883305455,1,3,3,1,3,3
68,1,3,3,0.9999588400982072,0.9999588417885613,1,3,3,1,3,3
69,1,3,3,0.9923151049090236,0.992374011274001,1,3,3,1,3,3
70,1,4,4,0.9999999929562501,0.9999999929562513,1,4,4,1,4,4
71,0,4,5,0.545550655117812,0.8095251249761699,0,4,5,0,4,5
72,0,2,3,0.009197053437838979,0.666666334646457,0,2,3,0,2,3
73,0,2,3,0.0027061046552351595,0.6666666828516746,0,2,3,0,2,3
74,0,1,3,0.0024424612721757814,0.3408309275910211,0,2,3,0,1,3
75,1,3,3,0.016265964179557075,0.37314144281929584,1,3,3,1,3,3
76,1,3,3,0.999999881316803,0.999999881316815,1,3,3,1,3,3
77,1,3,3,0.008154018164716814,0.62542248065991,1,3,3,1,3,3
78,1,3,3,0.9999999303569486,0.9999999303569531,1,3,3,1,3,3
79,0,4,5,0.6535256777651997,0.8238417458821121,0,4,5,0,4,5
80,1,5,5,0.9999999402253233,0.9999999402253273,1,5,5,1,5,5
81,1,3,3,0.398538831439162,0.6877669856966443,1,3,3,1,3,3
82,0,4,6,0.0018119623430527907,0.6666659658881214,0,4,6,0,4,6
83,1,5,5,0.9999999972185533,0.9999999972185538,1,5,5,1,5,5
84,1,3,3,0.9999967268098168,0.9999967268198273,1,3,3,1,3,3
85,0,3,5,0.255542683893525,0.784975388686503,0,3,5,0,3,5
86,0,3,4,0.005589380034906899,0.7500000154412232,0,3,4,0,3,4
87,1,4,4,0.9941644340197782,0.9942153165455522,1,4,4,1,4,4
88,1,5,5,0.12245351332215235,0.7999995604213653,1,5,5,1,5,5
89,1,5,5,0.9771790783988172,0.9781719086790528,1,5,5,1,5,5
90,0,4,5,0.9085147150825233,0.9237911956986657,0,4,5,0,4,5
91,1,4,4,0.3428666345018751,0.7534492613514181,1,4,4,0,3,4
92,1,3,3,0.9999924097008338,0.9999924097487599,1,3,3,1,3,3
93,0,2,3,0.31899033569853413,0.6774249780435024,0,2,3,0,2,3
94,1,3,3,0.09271941251973083,0.6669322602501228,1,3,3,1,3,3
95,0,2,3,0.0015018274762605313,0.6666666996960068,0,2,3,0,2,3
96,0,4,5,0.14129721245220167,0.8000088209088828,0,4,5,0,4,5
97,1,3,3,0.9999998255361767,0.9999998255361797,1,3,3,1,3,3
98,1,3,3,0.9999993984044551,0.9999993984047517,1,3,3,1,3,3
99,1,3,3,0.7625085135404275,0.8142283108577386,1,3,3,1,3,3
100,1,6,6,0.999965188778609,0.9999651916682387,1,6,6,1,6,6
101,0,4,5,0.02354152167725704,0.7999991260339833,0,4,5,0,4,5
102,1,6,6,0.9998479616529495,0.9998480192941305,1,6,6,1,6,6
103,1,5,5,0.9999978792684702,0.9999978792769356,1,5,5,1,5,5
104,0,4,6,0.20515162981051585,0.7396663720337764,0,4,6,0,4,6
105,1,7,7,0.9999979522077245,0.9999979522177753,1,7,7,1,7,7
106,1,6,6,0.9999272860325825,0.9999272988726869,1,6,6,1,6,6
107,1,6,6,0.9588815154028558,0.9628835840304614,0,5,6,1,6,6
108,0,4,5,0.030261270027180483,0.7999999709779069,0,4,5,0,4,5
109,0,4,6,0.5879640835745863,0.8200768259511516,0,4,6,0,4,6
110,1,6,6,0.8714234199579878,0.9063167064094303,1,6,6,1,6,6
111,0,5,6,0.9985638241079593,0.9985689578637581,0,5,6,0,5,6
112,0,4,6,0.014707839126977134,0.6793213035450819,0,4,6,0,5,6
113,0,3,5,9.137445135567203e-05,0.5848274981140499,0,3,5,0,3,5
114,1,5,5,0.3326624465752577,0.8008148260172263,1,5,5,1,5,5
115,1,6,6,0.9999999965086567,0.999999996508659,1,6,6,1,6,6
116,1,5,5,0.9749294766334887,0.9761554172199037,1,5,5,1,5,5
117,1,6,6,0.8695457706948421,0.9041224421213957,1,6,6,1,6,6
118,0,4,5,0.04506798373827084,0.7992139139926315,0,4,5,0,4,5
119,1,6,6,0.7273385416394369,0.8580089293766808,1,6,6,1,6,6
120,0,4,5,0.2703630417934549,0.8002887615681707,0,4,5,0,4,5
121,0,2,5,0.05905151709324188,0.7997398046240778,0,2,5,0,2,5
122,0,3,5,0.0004565683721005783,0.600000024691125,0,3,5,0,3,5
123,0,4,7,0.2607283171440697,0.7073509106110399,0,4,7,0,4,7
124,0,5,6,0.019053381466799593,0.6667207011865041,0,5,6,0,5,6
125,0,4,5,0.027674007358633786,0.6000669929542447,0,4,5,0,4,5
126,0,2,4,9.115221714962876e-05,0.5000000174652437,0,2,4,0,2,4
127,0,4,5,0.015281557670406088,0.6109678814742102,0,3,5,0,4,5
128,0,3,5,0.00454162611900525,0.42383162327437507,0,3,5,0,3,5
129,0,3,5,0.0012086045121073494,0.6000001258056036,0,3,5,0,3,5
130,0,4,5,3.360155900641351e-05,0.39538480193242276,0,4,5,0,4,5
131,0,3,5,0.0037856613829425974,0.6004491623163163,0,3,5,0,3,5
132,0,4,5,0.010892982380479789,0.6639262759753051,0,4,5,0,4,5
133,0,4,5,0.0008265471638968979,0.5999999877419326,0,4,5,0,4,5
134,0,4,5,0.002707353519854427,0.6000009721137863,0,4,5,0,4,5
135,1,5,5,0.9999999949722786,0.9999999949722798,1,5,5,1,5,5
136,0,4,5,0.15717852762792991,0.7998837407553486,0,4,5,0,4,5
137,0,2,4,0.00023743517637191973,0.4965002046420174,0,2,4,0,2,4
138,0,5,6,0.16677425949617994,0.8333368104940799,0,5,6,0,5,6
139,1,5,5,0.9943318962403215,0.9943955250533417,1,5,5,1,5,5
140,0,3,5,0.024242434077662443,0.7844495166969341,0,3,5,0,3,5
141,0,2,6,0.2622195941651351,0.8320784435079132,0,2,6,0,2,6
142,0,4,5,0.5175349674604328,0.8074251938414918,0,4,5,0,4,5
143,0,4,5,0.23456975234429947,0.8001419158082207,0,4,5,0,4,5
144,0,4,5,0.06718114169784237,0.8000002730584796,0,4,5,0,4,5
145,0,5,7,0.14934190716187676,0.7228776070881499,0,5,7,0,5,7
146,0,5,6,0.6756616076772749,0.8491855944609895,0,5,6,0,5,6
147,0,2,4,0.0001379639825422287,0.5000001303033551,0,2,4,0,2,4
148,1,6,6,0.999999447675375,0.9999994476760228,1,6,6,1,6,6
149,0,1,5,0.0007559610438849196,0.20168518009434094,0,2,5,0,1,5
150,0,4,5,0.006593576233918939,0.7999996939186362,0,4,5,0,4,5
151,1,6,6,0.9999953394922529,0.9999953395250142,1,6,6,1,6,6
152,1,5,5,0.999950782978407,0.9999507873454314,1,5,5,1,5,5
153,1,5,5,0.9963725311030102,0.9963987532184039,1,5,5,1,5,5
154,1,5,5,0.1226507545401603,0.8000055333832174,1,5,5,1,5,5
155,1,6,6,0.9999873050561375,0.999987305451945,1,6,6,1,6,6
156,0,4,5,0.09655528918689008,0.8000016713326609,0,4,5,0,4,5
157,0,3,5,0.02029064385962585,0.6647149915765616,0,3,5,0,3,5
158,0,5,6,0.34171013129022854,0.8335986232491548,0,5,6,0,5,6
159,0,3,5,0.0085619442888126,0.5941647548643413,0,3,5,0,3,5
160,0,4,5,0.07541162583016077,0.7999948867990943,0,4,5,0,4,5
161,1,5,5,0.682471366558694,0.8296108321033824,1,5,5,1,5,5
162,1,5,5,0.19208295585565296,0.8000522389514029,1,5,5,1,5,5
163,1,5,5,0.06354532301813083,0.794130890214508,1,5,5,1,5,5
164,0,4,6,0.059574195957584175,0.6449921502675501,0,4,6,0,4,6
165,1,6,6,0.2836410290638347,0.6805923726578406,0,4,6,0,3,6
166,1,5,5,0.9684632198067774,0.9703906027551185,1,5,5,1,5,5
167,0,4,5,0.10540563006397002,0.8000024339229608,0,4,5,0,4,5
168,0,5,6,0.7897870266312839,0.8619640517590031,0,5,6,0,5,6
169,1,6,6,0.9999999917222111,0.9999999917222131,1,6,6,1,6,6
170,1,5,5,0.9999997557166741,0.9999997557167302,1,5,5,1,5,5
171,1,6,6,0.9999999678623321,0.9999999678623337,1,6,6,1,6,6
172,0,5,6,0.9999997419867482,0.9999997419868762,0,5,6,0,5,6
173,0,2,5,0.3216214171410363,0.6551097416959769,0,2,5,0,2,5
174,1,6,6,0.2312036168359281,0.8271386846561417,1,6,6,1,6,6
175,1,5,5,0.09298253208402443,0.8000001146336209,1,5,5,1,5,5
176,0,2,4,1.5987792297630845e-05,0.4999999946252254,0,2,4,0,2,4
177,1,7,7,1.0000000143095262,1.0000000143095267,1,7,7,1,7,7
178,1,5,5,0.033511778820028905,0.6001258541878352,1,5,5,1,5,5
179,1,5,5,0.6256474642693359,0.8191721323987903,1,5,5,1,5,5
180,0,3,5,0.4024896712669529,0.6540256791339023,0,3,5,0,3,5
181,0,5,6,0.7154058023322675,0.8541537167388896,0,5,6,0,5,6
182,0,2,4,1.3740249614820816e-05,0.5000000333373096,0,2,4,0,2,4
183,0,5,6,0.17527678825732068,0.8333382043935268,0,5,6,0,5,6
184,0,5,6,0.36709699829569126,0.8319825206502466,0,5,6,0,5,6
185,1,5,5,0.9999985616440185,0.9999985616465491,1,5,5,1,5,5
186,1,6,6,0.9999999310813346,0.9999999310813431,1,6,6,1,6,6
187,0,4,5,0.2540079552109036,0.8001788640504579,0,4,5,0,4,5
188,1,6,6,0.9999985653408262,0.9999985653434941,1,6,6,1,6,6
189,0,4,5,0.015007122418710097,0.799999999755658,0,4,5,0,4,5
190,0,4,5,0.19215093081249038,0.7998182166175715,0,4,5,0,4,5
191,1,5,5,0.9999581689804192,0.9999581724729737,1,5,5,1,5,5
192,0,4,5,0.17486202848494903,0.7999216122133576,0,4,5,0,4,5
193,0,1,5,0.027980480016081277,0.5935673903689467,0,1,5,0,1,5
194,0,4,5,0.38345194077430683,0.7994768269777139,0,4,5,0,4,5
195,1,6,6,0.9999985774613764,0.9999985774655998,1,6,6,1,6,6
196,0,3,6,0.03204093893522325,0.5063286389214704,0,3,6,0,3,6
197,1,7,7,0.9997886719351085,0.9997888057502075,1,7,7,1,7,7
198,0,4,5,0.1689917460447596,0.6627964074081472,0,4,5,0,4,5
199,1,5,5,0.6758035995591762,0.7517499101094292,1,5,5,1,5,5
200,0,3,5,0.1791272571894092,0.6055911226525789,0,4,5,0,3,5
201,0,5,6,0.0427845509411385,0.8333245881154259,0,5,6,0,5,6
202,0,3,6,0.009170413111294946,0.5408755395121291,0,3,6,0,3,6
203,0,5,7,0.00978699416193008,0.6882839989077815,0,5,7,0,5,7
204,0,3,5,0.023418297884127522,0.5974481140363233,0,3,5,0,3,5
205,0,2,6,0.0009188490480323543,0.4970020788296092,0,2,6,0,2,6
206,0,3,5,0.006422648710673284,0.5999954516576574,0,3,5,0,3,5
207,1,7,7,0.992833404830704,0.9929734784060076,1,7,7,1,7,7
208,1,6,6,0.01967138254677642,0.7602835389301258,1,6,6,1,6,6
209,1,7,7,0.9997623415892052,0.9997624779295547,1,7,7,1,7,7
210,0,3,6,0.014059874504073228,0.6665118013469392,0,3,6,0,3,6
211,0,5,6,0.053005586842201496,0.8333332045550801,0,5,6,0,5,6
212,0,6,8,0.19177315805845485,0.769762813945417,0,7,8,0,6,8
213,0,5,6,0.04591611968169242,0.6667963860832596,0,5,6,0,5,6
214,0,5,6,0.10332304135772696,0.8333334941899336,0,5,6,0,5,6
215,0,6,7,0.07656364365039417,0.8433733162125041,0,6,7,0,6,7
216,0,5,6,0.1082363309864807,0.8333330513015068,0,5,6,0,5,6
217,0,3,6,0.1833368308368333,0.4892629109879411,0,4,6,0,4,6
218,0,6,7,0.999995634005472,0.9999956340235193,0,6,7,0,6,7
219,0,5,6,0.04689036052398273,0.8328072273603796,0,5,6,0,5,6
220,0,6,7,0.10926240221728907,0.8571309165178358,0,6,7,0,6,7
221,0,5,6,0.07595546901063736,0.6825594768438742,0,5,6,0,5,6
222,0,6,7,0.13596919733951174,0.6270777409257233,0,6,7,0,6,7
223,0,5,6,0.04223629339142707,0.8333330490015057,0,5,6,0,5,6
224,0,7,8,0.09614503593573812,0.8749982407346069,0,7,8,0,7,8
225,0,4,7,0.0036533135664938775,0.660344236122118,0,4,7,0,4,7
226,0,3,6,0.09528327134069414,0.6522191998318184,0,3,6,0,3,6
227,0,4,6,0.04217475136176067,0.5369554368398932,0,4,6,0,4,6
228,0,5,6,0.8879097869911992,0.9150031884525983,0,5,6,0,5,6
229,0,4,6,0.07191494647294712,0.6633962345276284,0,4,6,0,4,6
230,0,5,8,0.04754814361415365,0.7500092949850506,0,5,8,0,7,8
231,1,7,7,0.9999995839490144,0.9999995839492887,1,7,7,1,7,7
232,0,2,6,0.00667421087843873,0.5390901061395434,0,2,6,0,2,6
233,1,7,7,1.0000000211555478,1.00000002115555,1,7,7,1,7,7
234,1,6,6,0.9350915566695643,0.944755985181721,1,6,6,1,6,6
235,1,7,7,0.9996160516475794,0.9996164746894679,1,7,7,1,7,7
236,0,6,7,0.13800808198671452,0.7571635960031075,0,6,7,0,6,7
237,0,5,6,0.0263467804098907,0.833333341461452,0,5,6,0,5,6
238,0,3,5,0.015508212003682343,0.7358174933982226,0,3,5,0,3,5
239,0,5,6,0.023764489751306458,0.8332404898999929,0,5,6,0,5,6
240,0,3,5,0.0008453347418430447,0.4006348367751412,0,3,5,0,3,5
241,0,6,7,0.05198158118655541,0.8458366145886868,0,6,7,0,6,7
242,0,5,6,0.025460707010892238,0.8333316325180271,0,5,6,0,5,6
243,0,6,7,0.0025648699952044935,0.32720873575916753,0,6,7,0,6,7
244,0,2,5,0.00016698265723757367,0.43899999453976835,0,2,5,0,2,5
245,0,5,6,0.02986300425826759,0.8332457616465371,0,5,6,0,5,6
246,0,1,5,6.810420730296901e-06,0.20006979618185844,0,1,5,0,1,5
247,0,5,6,0.15193009954681638,0.6744252656832802,0,4,6,0,5,6
248,0,6,7,0.0011995375071428727,0.43116070855428384,0,6,7,0,6,7
249,1,6,6,0.9999999464220628,0.9999999464220667,1,6,6,1,6,6
250,0,4,6,0.013917889570610032,0.4938217645532916,0,4,6,0,4,6
251,0,3,5,0.002025330861596394,0.41653236580685976,0,3,5,0,3,5
252,0,1,5,1.0314834717319286e-06,0.20008622198571446,0,1,5,0,1,5
253,0,5,6,0.27065703124063134,0.7590901619582623,0,5,6,0,5,6
254,0,4,5,0.03066667331347276,0.7999995745627893,0,4,5,0,4,5
255,0,6,7,0.06899190539871863,0.8571428702845753,1,7,7,1,7,7
256,0,5,7,0.03414508973857785,0.7595659261875973,0,5,7,0,5,7
257,0,5,7,0.006788654695362615,0.7142901512905934,0,5,7,0,5,7
258,0,4,5,0.014305435350741136,0.799999981371992,0,4,5,0,4,5
259,0,4,5,0.47002833796564464,0.8043598497915975,0,4,5,0,4,5
260,0,2,5,0.03243729470923686,0.40293986407523297,0,4,5,0,3,5
261,0,3,6,0.05221206293772931,0.521866176002265,0,3,6,0,3,6
262,0,4,5,0.00932755059253586,0.79999995042942,0,4,5,0,4,5
263,0,3,7,0.0015214318444122187,0.41770375671910437,0,3,7,0,3,7
264,0,6,7,0.009021506461816027,0.7142857524227146,0,6,7,0,6,7
265,0,3,5,0.002188214488319846,0.5999651254278163,0,3,5,0,3,5
266,0,3,5,0.009983194457732682,0.7361270326568811,0,3,5,0,3,5
267,0,6,7,0.38119283670825876,0.8573098504858144,0,6,7,0,6,7
268,0,3,5,0.009165194681516645,0.6074652940045129,0,3,5,0,3,5
269,0,4,6,0.004780671462381115,0.6666671489942174,0,4,6,0,4,6
270,1,6,6,0.9999915912614338,0.9999915914321361,1,6,6,1,6,6
271,0,6,7,0.3325757275461198,0.7259742234835215,0,5,7,0,5,7
272,0,6,7,0.9999519063066696,0.9999519132032846,0,6,7,0,6,7
273,0,4,6,0.023457990670363825,0.6700557940117449,0,4,6,0,4,6
274,0,5,7,0.10127582252999787,0.714217984196198,0,5,7,0,5,7
275,0,7,8,0.37951952618765344,0.8750534861987945,0,7,8,0,7,8
276,1,6,6,0.9999997463174545,0.9999997463175904,1,6,6,1,6,6
277,0,6,8,0.21281808413025785,0.7573643535357572,0,6,8,0,5,8
278,0,5,6,0.13809032106619898,0.8333344830656771,0,5,6,0,5,6
279,1,5,5,0.999995268338286,0.9999952683751424,1,5,5,1,5,5
280,0,4,6,0.7522814759419584,0.8626465498182881,0,4,6,0,4,6
281,0,5,6,0.18236763718923862,0.7962391225019908,0,5,6,0,5,6
282,1,7,7,0.9999948619183646,0.999994861996856,1,7,7,1,7,7
283,0,4,6,0.9869042157128535,0.9873227611359606,0,4,6,0,4,6
284,0,5,6,0.24854461781420661,0.8333384603597865,0,5,6,0,5,6
285,0,5,6,0.17743488564700793,0.6865764364145613,0,5,6,0,5,6
286,0,3,5,0.0002808095267444269,0.5999999980327599,0,3,5,0,3,5
287,0,5,6,0.25551448192843657,0.750568484191843,0,5,6,0,5,6
288,0,4,5,0.9800629897756149,0.9808416972599172,0,4,5,0,4,5
289,1,5,5,0.9963667711678409,0.9963930757527024,1,5,5,1,5,5
290,0,4,6,0.15609788125603707,0.8074146771954521,0,4,6,0,4,6
291,0,5,6,0.1640684835190508,0.8330139039390446,0,5,6,0,5,6
292,0,7,8,0.7286058178078746,0.8267540855417458,0,7,8,0,7,8
293,1,8,8,0.9999999316341264,0.9999999316341281,1,8,8,1,8,8
294,0,6,7,0.33060986511426665,0.8571994676693058,0,6,7,0,6,7
295,0,5,6,0.1212395158755891,0.6729033143224359,0,5,6,0,5,6
296,1,6,6,0.2528620169929751,0.8333768925175745,1,6,6,1,6,6
297,0,5,7,0.8127831924059599,0.8586433517942199,0,5,7,0,5,7
298,0,4,6,0.12072250027109256,0.556342924816352,0,5,6,0,5,6
299,0,3,7,0.0043289200841995865,0.42908097157887404,0,3,7,0,3,7
300,0,3,6,0.01236767885527065,0.517941576415936,0,3,6,0,3,6
301,1,8,8,0.3247230342118649,0.8749967560736549,1,8,8,1,8,8
302,0,5,9,0.06658578931835298,0.6562471031737278,0,5,9,0,5,9
303,0,8,9,0.26779416623702906,0.8887227904283115,0,8,9,0,8,9
304,1,7,7,1.0000000080593825,1.0000000080593832,1,7,7,1,7,7
305,0,7,9,0.049782731219166106,0.7779911212861592,0,7,9,0,7,9
306,0,3,6,0.010105324582866424,0.6766727258437767,0,3,6,0,3,6
307,0,4,6,0.010618734414036298,0.6659964460984803,0,4,6,0,4,6
308,0,6,9,0.16145667496775132,0.7779239538130267,0,7,9,0,6,9
309,0,3,6,0.37942482509224346,0.6971042258804623,0,3,6,0,3,6
310,0,4,6,0.0019047028826569615,0.6666666862498989,0,4,6,0,4,6
311,0,6,8,0.005237582371939376,0.7448255061373155,0,6,8,0,6,8
312,0,6,8,0.2624117677471038,0.6635142331875895,0,6,8,0,6,8
313,0,7,8,0.33509746671932955,0.8750194498483523,0,7,8,0,7,8
314,0,6,8,0.23970324137631152,0.6636486407381071,0,6,8,0,6,8
315,0,6,8,0.10347570454050371,0.7517784122997608,0,6,8,0,6,8
316,1,6,6,0.6833510772849021,0.8447352015742715,1,6,6,1,6,6
317,0,8,9,0.09562470666256398,0.8888888215113954,0,8,9,0,8,9
318,0,3,6,1.7209834805429269e-06,0.19173268071182548,0,3,6,0,3,6
319,0,5,7,0.017953029539150914,0.7158553022518122,0,5,7,0,5,7
320,0,4,8,0.00019541383426215198,0.5001082267366364,0,4,8,0,4,8
321,0,5,7,0.0010527841292070927,0.574727895451329,0,5,7,0,5,7
322,1,6,6,0.9999995155829006,0.9999995155830653,1,6,6,1,6,6
323,0,3,7,7.911759281058438e-05,0.4286726211265851,0,3,7,0,3,7
324,0,5,7,0.4470956265253091,0.7812249121845253,0,5,7,0,6,7
325,1,9,9,0.9689502936888608,0.9719413993685723,1,9,9,1,9,9
326,0,5,6,0.0770055559709336,0.8311783776061376,0,5,6,0,5,6
327,0,3,7,6.550186492402206e-05,0.42837624664120083,0,3,7,0,3,7
328,0,5,6,0.0005384693910018247,0.6374927272176458,0,5,6,0,5,6
329,0,6,8,0.5346679638949563,0.8758337572008502,0,6,8,0,7,8
330,0,1,6,6.161627217815827e-05,0.33708805980492257,0,1,6,0,1,6
331,0,4,6,0.038847599514656384,0.392976026114986,0,4,6,0,4,6
332,0,5,8,0.007039346627515616,0.6296667790749682,0,5,8,0,5,8
333,0,6,7,0.051126044014971415,0.8571428536553128,0,6,7,0,6,7
334,1,8,8,0.9999961002190593,0.9999961002703481,1,8,8,1,8,8
335,0,5,7,0.025897988284969635,0.7143745503435829,0,5,7,0,5,7
336,0,4,6,0.012711873443378523,0.5003657680754113,0,4,6,0,4,6
337,0,5,8,0.002666296994092966,0.5112054554976964,0,4,8,0,4,8
338,0,6,7,0.42663446075411837,0.8573407208933641,0,6,7,0,6,7
339,0,5,8,0.05230753080725997,0.6297384584588395,0,5,8,0,5,8
340,0,2,6,0.02757770082031926,0.5817232878700934,0,3,6,0,2,6
341,0,7,8,0.0753615849419927,0.7901063092481395,0,7,8,0,7,8
342,0,6,8,0.025683985159102158,0.7500064176954545,0,6,8,0,6,8
343,0,6,9,0.040853468485986005,0.6676224409712123,0,6,9,0,6,9
344,0,7,8,0.13213633511827302,0.8749999711038772,0,7,8,0,7,8
345,0,5,6,0.08507398975655045,0.8319045171461273,0,5,6,0,5,6
346,0,7,8,0.0954453749531092,0.8749843291809538,0,7,8,0,7,8
347,0,3,6,0.00047777362577133907,0.5047213107277798,0,3,6,0,3,6
348,0,7,8,0.08630831597438932,0.8746910652972524,0,7,8,0,7,8
349,0,7,8,0.2092378981243838,0.8733253966219172,0,7,8,0,7,8
350,0,4,7,0.00018442219789496908,0.5714285910793461,0,4,7,0,4,7
351,0,6,8,0.11392090315730097,0.7528810392309337,0,6,8,0,6,8
352,0,6,7,0.053271203896907864,0.8571428686391799,0,6,7,0,6,7
353,0,4,6,0.02111313783083303,0.6469039253590629,0,4,6,0,4,6
354,0,8,9,0.6531083511185021,0.8847645460278702,0,8,9,0,8,9
355,0,6,8,0.10801215963407614,0.7522940558022329,0,6,8,0,6,8
356,0,6,8,0.09064562993665312,0.7315315952205256,0,6,8,0,6,8
357,0,8,9,0.27066343589022324,0.8888897263024703,0,8,9,0,8,9
358,1,8,8,0.2519080294166575,0.8718651654950789,1,8,8,1,8,8
359,1,7,7,1.0000000010188752,1.00000000101888,1,7,7,1,7,7
360,0,6,7,0.07011029552542727,0.818724775460028,0,6,7,0,6,7
361,1,9,9,1.000000014852683,1.0000000148526837,1,9,9,1,9,9
362,0,6,7,0.03908433271255007,0.8571428459645353,0,6,7,0,6,7
363,0,3,6,0.0004126618912489139,0.501767251475333,0,3,6,0,3,6
364,0,4,7,0.03180247871877728,0.6401977657454648,0,4,7,0,4,7
365,0,5,7,0.013185495729674956,0.7142841135844037,0,5,7,0,5,7
366,0,4,6,0.046969067814194264,0.6703977572031236,0,4,6,0,4,6
367,0,5,7,0.13064020667110018,0.7175726154439124,0,5,7,0,5,7
368,0,6,9,0.18231741111242508,0.7981940358715126,0,6,9,0,6,9
369,0,6,7,0.03954375560141,0.857142804509434,0,6,7,0,6,7
370,0,3,6,0.02273471407189718,0.8158689673081004,0,3,6,0,3,6
371,0,5,7,0.02782914465754074,0.7251236179389141,0,5,7,0,5,7
372,0,5,8,0.031553304584932496,0.6450075404390948,0,5,8,0,5,8
373,0,6,7,0.8501012213182764,0.9029735826833455,1,7,7,0,6,7
374,0,8,9,0.7072486902606602,0.8657391496199581,0,8,9,0,8,9
375,0,3,6,0.0003244694484005885,0.500001928477468,0,3,6,0,3,6
376,0,5,6,0.512925475408068,0.8357004063469642,0,5,6,0,5,6
377,1,8,8,0.21612174133724565,0.7504733775242071,1,8,8,1,8,8
378,1,8,8,0.9999055799488902,0.9999055910824227,1,8,8,1,8,8
379,0,4,6,0.0033084520004784826,0.6350550002556665,0,3,6,0,3,6
380,0,7,8,0.13193814866722453,0.8749999790763312,0,7,8,0,7,8
381,0,6,8,0.8510358166569056,0.8852593712714831,0,6,8,0,6,8
382,0,2,6,1.6877209015119688e-06,0.3333297669016052,0,2,6,0,2,6
383,0,6,8,0.6313056593963579,0.8601906294811955,0,6,8,0,6,8
384,0,6,7,0.05045971976205334,0.8549535215015783,0,6,7,0,6,7
385,0,6,8,0.05909050408279245,0.7499440758805902,0,6,8,0,6,8
386,0,6,8,0.04710128450110574,0.7500094192792974,0,6,8,0,6,8
387,0,5,8,0.12672154962434207,0.8577634881717213,0,5,8,0,4,8
388,0,4,8,0.00017283800886848914,0.37500186040481553,0,4,8,0,4,8
389,0,7,8,0.3885633699391887,0.783911544380489,0,7,8,0,7,8
390,0,5,8,0.04155265217083866,0.5341846321829454,0,5,8,0,5,8
391,0,6,7,0.10540738511058344,0.8571051676012573,0,6,7,0,6,7
392,0,4,6,9.093969148512632e-05,0.5000004173307202,0,4,6,0,4,6
393,0,8,9,0.21712690103279605,0.8888889504369585,0,8,9,0,8,9
394,0,4,8,0.017008973981390826,0.5384531783841336,0,4,8,0,4,8
395,0,4,6,0.036495501585718994,0.5536011777282653,0,4,6,0,4,6
396,0,6,8,0.14791461323007513,0.8689985310878121,0,6,8,0,6,8
397,0,8,9,0.5425075732382221,0.8893408395607756,0,8,9,0,8,9
398,0,5,8,0.011238538658989577,0.6435056026946387,0,6,8,0,5,8
399,0,5,7,0.1716147287149989,0.7929843029229698,0,5,7,0,5,7
400,0,5,8,0.0038284091573630285,0.7499679139767511,0,5,8,0,5,8
401,0,8,10,0.4906101175174816,0.898865973878334,0,7,10,0,8,10
402,0,6,8,0.28592987914123086,0.7482128017800777,0,6,8,0,6,8
403,0,6,10,0.030214771406413946,0.5207802755661501,0,6,10,0,6,10
404,0,4,8,0.0060962596895550196,0.6332645497079172,0,4,8,0,5,8
405,0,6,8,0.04819868652644122,0.7489664088085202,0,6,8,0,6,8
406,0,3,7,0.05549520603494678,0.6724189668144452,0,3,7,0,3,7
407,0,6,9,0.027902939527795777,0.5377276489965761,0,6,9,0,6,9
408,0,8,9,0.5125340224998215,0.8879143861835839,0,8,9,0,8,9
409,0,4,7,0.0019404742873457522,0.4468532557165604,0,4,7,0,4,7
410,0,5,8,0.012004915298184064,0.74248910987885,0,5,8,0,5,8
411,0,7,8,0.07989426549154184,0.8749874848777367,0,7,8,0,7,8
412,0,7,8,0.030921746337421063,0.709793019777428,0,7,8,0,7,8
413,0,3,8,0.00010778084656789653,0.49996313181447793,0,3,8,0,3,8
