img_id,all_correct_1,n_correct_1,n_atoms_1,ge2_gm,ge2_am,all_correct_2,n_correct_2,n_atoms_2,all_correct_3,n_correct_3,n_atoms_3
612,0,5,9,0.017631835603269145,0.560080743740784,0,5,9,0,5,9
613,0,5,9,0.0031610448358040406,0.4952533010743768,0,5,9,0,5,9
614,0,5,10,0.000969232297342227,0.500130700041564,0,8,10,0,5,10
615,0,4,10,0.0003392316819820175,0.5319534282050947,0,4,10,0,4,10
616,0,8,10,0.11558287043302001,0.7925935882487954,0,8,10,0,8,10
617,0,6,10,0.019878318745241867,0.6997237803987758,0,6,10,0,6,10
618,0,4,10,2.9151987564905323e-05,0.40000191671328456,0,4,10,0,4,10
619,0,5,9,0.012014034256575646,0.5556428229912095,0,5,9,0,5,9
620,0,8,10,0.060084132750834074,0.7107214149437627,0,8,10,0,8,10
621,0,2,11,9.568496968602418e-06,0.12316284780365687,0,2,11,0,2,11
622,0,2,9,0.0021263007777900943,0.33304388684248454,0,2,9,0,2,9
623,0,9,11,0.1045506810297982,0.6448499839990756,0,9,11,0,9,11
624,0,4,9,0.005848001360992068,0.6663156287275176,0,4,9,0,4,9
